concept_id,variety_id,orth,ipa,note
dog,bun_vt,asu,,2026學習詞表 07-03「狗」
dog,bun_bn,asu,,2026學習詞表 07-03「狗」：asu
dog,bun_ib,asu,,2026學習詞表 07-03「狗」
dog,pai_es,vatu,,2026學習詞表 07-03「狗」
dog,pai_nt,vatu,,2026學習詞表 07-03「狗」
dog,pai_ct,vatu,,2026學習詞表 07-03「狗」
dog,pai_st,vatu,,2026學習詞表 07-03「狗」
dog,ruk_es,tawʼong,,2026學習詞表 07-03「狗」
dog,ruk_bd,tawpungu,,2026學習詞表 07-03「狗」
dog,ruk_tw,taupungu,,2026學習詞表 07-03「狗」
dog,ruk_tn,atho,,2026學習詞表 07-03「狗」
dog,ruk_mg,atho,,2026學習詞表 07-03「狗」
dog,ruk_mn,taʼolro,,2026學習詞表 07-03「狗」
dog,puy_py,suwan,,2026學習詞表 07-03「狗」
dog,puy_tp,suwan,,2026學習詞表 07-03「狗」
dog,puy_ws,suwan,,2026學習詞表 07-03「狗」
dog,puy_ks,suwan,,2026學習詞表 07-03「狗」
dog,trv,huling,,2026學習詞表 07-03「狗」
dog,kav,wasu,,2026學習詞表 07-03「狗」
dog,tso,avʼu,,2026學習詞表 07-03「狗」
dog,knv,tacau,,2026學習詞表 07-03「狗」
dog,hla,tasau,,2026學習詞表 07-03「狗」
dog,yam,ino / agsa,,2026學習詞表 07-03「狗」
dog,sak,wacu,,2026學習詞表 07-03「狗」
dog,pan,*asu₁,,ACD PAN 19072-06d80eb0c50b49a509b49f2424e8c805-1「dog」
dog,pmp,*asu₁,,ACD PMP 19081-06d80eb0c50b49a509b49f2424e8c805-1「dog」
louse,ami_nt,kutu,,2026學習詞表 07-33「頭蝨」
louse,ami_hk,koto^,,2026學習詞表 07-33「頭蝨」
louse,ami_ha,koto,,2026學習詞表 07-33「頭蝨」
louse,ami_ml,koto,,2026學習詞表 07-33「頭蝨」
louse,ami_hc,koto,,2026學習詞表 07-33「頭蝨」
louse,ata_sq,kuhing,,2026學習詞表 07-33「頭蝨」：equ’
louse,ata_su,kuhing,,2026學習詞表 07-33「頭蝨」
louse,ata_ml,kuhing/ kucu’,,2026學習詞表 07-33「頭蝨」：kuhing(男)/kucu’(女)
louse,ata_pl,kuhing,,2026學習詞表 07-33「頭蝨」
louse,ata_sk,kuhing,,2026學習詞表 07-33「頭蝨」
louse,ata_kl,kuhing,,2026學習詞表 07-33「頭蝨」：另作lumi
louse,say,kosoʼ,,2026學習詞表 07-33「頭蝨」
louse,tha,kuthu,,2026學習詞表 07-33「頭蝨」
louse,sed_to,quhing,,2026學習詞表 07-33「頭蝨」
louse,sed_tg,quhing,,2026學習詞表 07-33「頭蝨」
louse,sed_tr,quhing,,2026學習詞表 07-33「頭蝨」
louse,bun_td,kutu,,2026學習詞表 07-33「頭蝨」
louse,bun_bh,kutu,,2026學習詞表 07-33「頭蝨」
louse,bun_vt,kutuh,,2026學習詞表 07-33「頭蝨」
louse,bun_bn,kutu,,2026學習詞表 07-33「頭蝨」：kutu
louse,bun_ib,kutu,,2026學習詞表 07-33「頭蝨」
louse,pai_es,kucu,,2026學習詞表 07-33「頭蝨」
louse,pai_nt,kucu,,2026學習詞表 07-33「頭蝨」
louse,pai_ct,’ucu,,2026學習詞表 07-33「頭蝨」
louse,pai_st,kucu,,2026學習詞表 07-33「頭蝨」
louse,ruk_es,koco,,2026學習詞表 07-33「頭蝨」
louse,ruk_bd,kucu,,2026學習詞表 07-33「頭蝨」
louse,ruk_tw,kucu,,2026學習詞表 07-33「頭蝨」
louse,ruk_tn,koco,,2026學習詞表 07-33「頭蝨」
louse,ruk_mg,kucu,,2026學習詞表 07-33「頭蝨」
louse,ruk_mn,koco,,2026學習詞表 07-33「頭蝨」
louse,puy_py,kutru,,2026學習詞表 07-33「頭蝨」
louse,puy_tp,kutru,,2026學習詞表 07-33「頭蝨」
louse,puy_ws,kutru,,2026學習詞表 07-33「頭蝨」
louse,puy_ks,kucu,,2026學習詞表 07-33「頭蝨」
louse,trv,quhing,,2026學習詞表 07-33「頭蝨」
louse,kav,qutu,,2026學習詞表 07-33「頭蝨」
louse,tso,ʼcuu,,2026學習詞表 07-33「頭蝨」
louse,knv,kucu,,2026學習詞表 07-33「頭蝨」
louse,hla,kucuʼu,,2026學習詞表 07-33「頭蝨」
louse,yam,koto,,2026學習詞表 07-33「頭蝨」
louse,sak,kutu,,2026學習詞表 07-33「頭蝨」
louse,pan,*kuCux,,ACD PAN 19072-0f3e030df47b709f4bd2ef62f37b7f57-1「head louse」
louse,pmp,*kutu₁,,ACD PMP 19081-93bae5344a284d270d14bcc59460c2ea-1「head louse; sparks from a fire; water striker (insect that walks on water)」
snake,ami_nt,uner,,2026學習詞表 07-19「蛇」
snake,ami_hk,ʼoner,,2026學習詞表 07-19「蛇」
snake,ami_ha,ʼoner,,2026學習詞表 07-19「蛇」
snake,ami_ml,’oner,,2026學習詞表 07-19「蛇」
snake,ami_hc,ʼoner,,2026學習詞表 07-19「蛇」
snake,ata_sq,mqu,,2026學習詞表 07-19「蛇」：mqu’
snake,ata_su,m’u / kumay,,2026學習詞表 07-19「蛇」：u
snake,ata_ml,quruʼ,,2026學習詞表 07-19「蛇」
snake,ata_pl,kuyaʼ,,2026學習詞表 07-19「蛇」
snake,ata_sk,maqu,,2026學習詞表 07-19「蛇」
snake,ata_kl,mʼu,,2026學習詞表 07-19「蛇」：m’ow
snake,say,Siba:iʼ,,2026學習詞表 07-19「蛇」
snake,tha,qlhuran,,2026學習詞表 07-19「蛇」
snake,sed_to,quyu,,2026學習詞表 07-19「蛇」
snake,sed_tg,quyu,,2026學習詞表 07-19「蛇」
snake,sed_tr,quyu,,2026學習詞表 07-19「蛇」
snake,bun_td,ivut,,2026學習詞表 07-19「蛇」
snake,bun_bh,ivut,,2026學習詞表 07-19「蛇」
snake,bun_vt,ivut,,2026學習詞表 07-19「蛇」
snake,bun_bn,ivut,,2026學習詞表 07-19「蛇」：ivut
snake,bun_ib,ivut,,2026學習詞表 07-19「蛇」
snake,pai_es,qatjuvi,,2026學習詞表 07-19「蛇」
snake,pai_nt,’atjuvi,,2026學習詞表 07-19「蛇」：qatjuvi
snake,pai_ct,qatjuvi,,2026學習詞表 07-19「蛇」
snake,pai_st,qatjuvi,,2026學習詞表 07-19「蛇」
snake,ruk_es,olawlay,,2026學習詞表 07-19「蛇」
snake,ruk_bd,dulay,,2026學習詞表 07-19「蛇」：sulraw
snake,ruk_tw,alawlai,,2026學習詞表 07-19「蛇」
snake,ruk_tn,swaʼa,,2026學習詞表 07-19「蛇」
snake,ruk_mg,sura,,2026學習詞表 07-19「蛇」
snake,ruk_mn,ʼolraʼa,,2026學習詞表 07-19「蛇」：通稱
snake,puy_py,unan,,2026學習詞表 07-19「蛇」
snake,puy_tp,unan,,2026學習詞表 07-19「蛇」
snake,puy_ws,unan,,2026學習詞表 07-19「蛇」
snake,puy_ks,unan,,2026學習詞表 07-19「蛇」
snake,trv,quyu,,2026學習詞表 07-19「蛇」：統稱
snake,kav,siqqay,,2026學習詞表 07-19「蛇」
snake,tso,fkoi,,2026學習詞表 07-19「蛇」
snake,knv,vunai,,2026學習詞表 07-19「蛇」
snake,hla,vuhliʼi,,2026學習詞表 07-19「蛇」
snake,yam,volay,,2026學習詞表 07-19「蛇」
snake,sak,bau,,2026學習詞表 07-19「蛇」
snake,pan,*SulaR,,ACD PAN 19072-de1b2a7baf7850243db71c4abd4e5a39-1「snake」
snake,pmp,*hulaR,,ACD PMP 19081-de1b2a7baf7850243db71c4abd4e5a39-2「snake」
worm,ami_nt,atikak,,2026學習詞表 07-39「蚯蚓」
worm,ami_hk,ʼatikak,,2026學習詞表 07-39「蚯蚓」
worm,ami_ha,ʼarikak,,2026學習詞表 07-39「蚯蚓」
worm,ami_ml,arikak/atikak,,2026學習詞表 07-39「蚯蚓」
worm,ami_hc,ʼarikak,,2026學習詞表 07-39「蚯蚓」
worm,ata_sq,bisuw,,2026學習詞表 07-39「蚯蚓」：bisu
worm,ata_su,bisuw,,2026學習詞表 07-39「蚯蚓」
worm,ata_ml,bicug,,2026學習詞表 07-39「蚯蚓」
worm,ata_pl,bicuw,,2026學習詞表 07-39「蚯蚓」
worm,ata_sk,byaq,,2026學習詞表 07-39「蚯蚓」
worm,ata_kl,bicyu/ bisyu,,2026學習詞表 07-39「蚯蚓」：bisyu(眉原)
worm,say,hewel / hoewel,,2026學習詞表 07-39「蚯蚓」
worm,tha,qatidauluq,,2026學習詞表 07-39「蚯蚓」
worm,sed_to,bicur,,2026學習詞表 07-39「蚯蚓」
worm,sed_tg,bicun,,2026學習詞表 07-39「蚯蚓」
worm,sed_tr,bisur,,2026學習詞表 07-39「蚯蚓」
worm,bun_td,takidauluq,,2026學習詞表 07-39「蚯蚓」
worm,bun_bh,tandoloq /takidoloq/doloq,,2026學習詞表 07-39「蚯蚓」
worm,bun_vt,dauluq,,2026學習詞表 07-39「蚯蚓」
worm,bun_bn,takiluqaz / tanduluq,,2026學習詞表 07-39「蚯蚓」：talindozuq
worm,bun_ib,takiluhaz,,2026學習詞表 07-39「蚯蚓」
worm,pai_es,qatjudray,,2026學習詞表 07-39「蚯蚓」
worm,pai_nt,’atjudray,,2026學習詞表 07-39「蚯蚓」：qatjudray
worm,pai_ct,qatjudray,,2026學習詞表 07-39「蚯蚓」
worm,pai_st,qatjudray / qatjulalj,,2026學習詞表 07-39「蚯蚓」
worm,ruk_es,atatolrale,,2026學習詞表 07-39「蚯蚓」
worm,ruk_bd,atatulrale,,2026學習詞表 07-39「蚯蚓」：katudray
worm,ruk_tw,atatulrale,,2026學習詞表 07-39「蚯蚓」
worm,ruk_tn,atoiki,,2026學習詞表 07-39「蚯蚓」
worm,ruk_mg,torolo,,2026學習詞表 07-39「蚯蚓」
worm,ruk_mn,atolriki,,2026學習詞表 07-39「蚯蚓」
worm,puy_py,uretati,,2026學習詞表 07-39「蚯蚓」
worm,puy_tp,utati,,2026學習詞表 07-39「蚯蚓」
worm,puy_ws,ʼutati,,2026學習詞表 07-39「蚯蚓」
worm,puy_ks,ʼuretati,,2026學習詞表 07-39「蚯蚓」
worm,trv,bisur,,2026學習詞表 07-39「蚯蚓」
worm,kav,keladut,,2026學習詞表 07-39「蚯蚓」
worm,tso,polo,,2026學習詞表 07-39「蚯蚓」
worm,knv,ngicaʼʉ,,2026學習詞表 07-39「蚯蚓」
worm,hla,tangaluhlu,,2026學習詞表 07-39「蚯蚓」
worm,yam,kalwalwaci,,2026學習詞表 07-39「蚯蚓」
worm,sak,atikak,,2026學習詞表 07-39「蚯蚓」
worm,pan,*kulay₁,,"ACD PAN 19072-694f9056d0f367c0c827eb8a797bb2ba-1「worm, insect」"
worm,pmp,*bulati,,"ACD PMP 19081-a372f58dab928112a4b5ab98a25e7cd3-1「roundworm, ascaris, intestinal worm; also earthworm?」"
tree,ami_nt,kilang,,2026學習詞表 08-03「樹」
tree,ami_hk,kilang,,2026學習詞表 08-03「樹」
tree,ami_ha,kilang,,2026學習詞表 08-03「樹」
tree,ami_ml,kilang,,2026學習詞表 08-03「樹」
tree,ami_hc,kilang,,2026學習詞表 08-03「樹」
tree,ata_sq,qhuniq,,2026學習詞表 08-03「樹」：qhoniq
tree,ata_su,khoni/khawni,,2026學習詞表 08-03「樹」：khoni/khuni
tree,ata_ml,kahuneq/ kahuy,,2026學習詞表 08-03「樹」：kahuneq(男)/ kahuy(女)
tree,ata_pl,kahuniʼ,,2026學習詞表 08-03「樹」
tree,ata_sk,qhoniq,,2026學習詞表 08-03「樹」
tree,ata_kl,khoni/ khuni,,2026學習詞表 08-03「樹」：khuni(眉原)
tree,say,kaehoy,,2026學習詞表 08-03「樹」
tree,tha,ribush,,2026學習詞表 08-03「樹」
tree,sed_to,qhuni,,2026學習詞表 08-03「樹」
tree,sed_tg,qhuni,,2026學習詞表 08-03「樹」
tree,sed_tr,pusu qhuni,,2026學習詞表 08-03「樹」
tree,bun_td,lukic,,2026學習詞表 08-03「樹」
tree,bun_bh,lukic,,2026學習詞表 08-03「樹」
tree,bun_vt,lukis,,2026學習詞表 08-03「樹」
tree,bun_bn,lukis,,2026學習詞表 08-03「樹」：lukis
tree,bun_ib,lukis,,2026學習詞表 08-03「樹」
tree,pai_es,kasiw,,2026學習詞表 08-03「樹」
tree,pai_nt,kasiv,,2026學習詞表 08-03「樹」
tree,pai_ct,kasiv,,2026學習詞表 08-03「樹」：kasiyw
tree,pai_st,kasiw,,2026學習詞表 08-03「樹」
tree,ruk_es,angato,,2026學習詞表 08-03「樹」
tree,ruk_bd,angatu,,2026學習詞表 08-03「樹」
tree,ruk_tw,angatu,,2026學習詞表 08-03「樹」
tree,ruk_tn,ʼangato,,2026學習詞表 08-03「樹」
tree,ruk_mg,angatu,,2026學習詞表 08-03「樹」
tree,ruk_mn,ʼangato,,2026學習詞表 08-03「樹」
tree,puy_py,kawi,,2026學習詞表 08-03「樹」
tree,puy_tp,kawi,,2026學習詞表 08-03「樹」
tree,puy_ws,kawi,,2026學習詞表 08-03「樹」
tree,puy_ks,kawi,,2026學習詞表 08-03「樹」
tree,trv,qhuni,,2026學習詞表 08-03「樹」
tree,kav,paRin,,2026學習詞表 08-03「樹」
tree,tso,evi,,2026學習詞表 08-03「樹」
tree,knv,karu,,2026學習詞表 08-03「樹」
tree,hla,kiuʼu,,2026學習詞表 08-03「樹」
tree,yam,kayo,,2026學習詞表 08-03「樹」
tree,sak,kilang,,2026學習詞表 08-03「樹」
tree,pan,*kaSiw,,"ACD PAN 19072-169d5a9b15ebc7a2be270810936c2315-1「wood, tree」"
tree,pmp,*kahiw,,"ACD PMP 19081-169d5a9b15ebc7a2be270810936c2315-1「wood, tree」"
forest,ami_nt,kilakilangan,,2026學習詞表 10-09「森林」
forest,ami_hk,kilakilangan,,2026學習詞表 10-09「森林」
forest,ami_ha,kilakilangan,,2026學習詞表 10-09「森林」
forest,ami_ml,kilakilangan,,2026學習詞表 10-09「森林」
forest,ami_hc,kilakilangan,,2026學習詞表 10-09「森林」
forest,ata_sq,hlahuy,,2026學習詞表 10-09「森林」
forest,ata_su,lhlahuy,,2026學習詞表 10-09「森林」
forest,ata_ml,lahulahu,,2026學習詞表 10-09「森林」
forest,ata_pl,lahlahuṟ,,2026學習詞表 10-09「森林」
forest,ata_sk,hhlahuy,,2026學習詞表 10-09「森林」
forest,ata_kl,rgyax kkhoni / hlahuy kkhoni,,2026學習詞表 10-09「森林」
forest,say,kaehkaehoyan,,2026學習詞表 10-09「森林」：bangol
forest,tha,tuqash,,2026學習詞表 10-09「森林」
forest,sed_to,bbuyu,,2026學習詞表 10-02「森林」
forest,sed_tg,bbuyu,,2026學習詞表 10-02「森林」
forest,sed_tr,bbuyu,,2026學習詞表 10-02「森林」
forest,bun_td,libus,,2026學習詞表 10-09「森林」
forest,bun_bh,libus,,2026學習詞表 10-09「森林」
forest,bun_vt,libus,,2026學習詞表 10-09「森林」
forest,bun_bn,libus,,2026學習詞表 10-09「森林」：libus
forest,bun_ib,libus,,2026學習詞表 10-09「森林」
forest,pai_es,kasikasiw,,2026學習詞表 10-09「森林」
forest,pai_nt,vukid,,2026學習詞表 10-09「森林」
forest,pai_ct,’asi’asivan,,2026學習詞表 10-09「森林」
forest,pai_st,kasikasiw,,2026學習詞表 10-09「森林」
forest,ruk_es,angatongato,,2026學習詞表 10-09「森林」
forest,ruk_bd,tenaenale,,2026學習詞表 10-09「森林」
forest,ruk_tw,tenaenale,,2026學習詞表 10-09「森林」
forest,ruk_tn,tapaongane,,2026學習詞表 10-09「森林」
forest,ruk_mg,tɨparongu,,2026學習詞表 10-09「森林」
forest,ruk_mn,ngao’atoe,,2026學習詞表 10-09「森林」：tapatolrengae
forest,puy_py,kawikawi,,2026學習詞表 10-09「森林」
forest,puy_tp,kawikawiyan,,2026學習詞表 10-09「森林」
forest,puy_ws,kawikawi,,2026學習詞表 10-09「森林」
forest,puy_ks,kawikawiyan,,2026學習詞表 10-09「森林」：zoling林班地
forest,trv,rnaaw,,2026學習詞表 10-09「森林」
forest,kav,paRpaRin,,2026學習詞表 10-09「森林」
forest,tso,fuengu,,2026學習詞表 10-09「森林」
forest,knv,tantanau,,2026學習詞表 10-09「森林」
forest,hla,ilangicana,,2026學習詞表 10-09「森林」
forest,yam,kahasan,,2026學習詞表 10-09「森林」
forest,sak,kilakilangan,,2026學習詞表 10-09「森林」
forest,pan,*Salas,,"ACD PAN 19072-996c9924967fcd82d1b63acf4d1a60c6-1「forest, wilderness, woods」"
forest,pmp,*halas,,"ACD PMP 19081-a0c25d21971691e6ad3675cb9d39d3ff-1「forest, wilderness, woods, jungle」"
stick,ami_nt,caang,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,ami_hk,caʼang,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,ami_ha,caʼang,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,ami_ml,caʼang,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,ami_hc,caʼang,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,ata_sq,qara,,2026學習詞表 08-15「樹枝」：qara’/qara qhuniq；2026學習詞表 09-18「枝條」：qata
stick,ata_su,ara,,2026學習詞表 08-15「樹枝」：ara；2026學習詞表 09-18「枝條」：araw
stick,ata_ml,raqni’ na kahuneq/ raqni’ na kahuy / raqniʼ,,2026學習詞表 08-15「樹枝」：raqni’ na kahuneq (男)/ raqni’ na kahuy(女)；2026學習詞表 09-18「枝條」
stick,ata_pl,ara kahuniʼ / araw,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,ata_sk,qara qhoniq / qara,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,ata_kl,ara khoni/ ’ara / araw khuni / ara,,2026學習詞表 08-15「樹枝」：’ara(眉原) / araw khuni (眉原)；2026學習詞表 09-18「枝條」
stick,say,noka kaehoy hawaw / hawaw,,2026學習詞表 08-15「樹枝」：panga’ 樹幹分岔處；2026學習詞表 09-18「枝條」：panga’
stick,tha,pana,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,sed_to,cida / qrti,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,sed_tg,cida qhuni / qreti,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,sed_tr,sida / qrci,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」：qaraw
stick,bun_td,ciqaiʼ / qacqac,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」：qacqac可農物用。 ciqai’係稱樹枝。
stick,bun_bh,ceqeʼ / qulesvaʼ,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,bun_vt,sieqei / siqei,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,bun_bn,siqi / siqi / qalisva,,2026學習詞表 08-15「樹枝」：siqi；2026學習詞表 09-18「枝條」：siqi
stick,bun_ib,sihi / halungsiva,,2026學習詞表 08-15「樹枝」：siahi南投/高雄慣用；2026學習詞表 09-18「枝條」：halungsiva高雄慣用
stick,pai_es,ricing,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,pai_nt,ricing,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,pai_ct,ricing,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,pai_st,ricing,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,ruk_es,ʼilaka / ragoso,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,ruk_bd,ricingi,,2026學習詞表 08-15「樹枝」：rugusu；2026學習詞表 09-18「枝條」
stick,ruk_tw,hagusu / hicingi,,2026學習詞表 08-15「樹枝」：hicingi；2026學習詞表 09-18「枝條」
stick,ruk_tn,lidaʼa,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,ruk_mg,piringi,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,ruk_mn,pihingi / holroso,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,puy_py,saadr,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,puy_tp,saʼaz,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,puy_ws,saʼaz,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,puy_ks,saʼad,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,trv,sida / qaraw,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,kav,pising,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,tso,ehti / esou,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,knv,rapiʼi karu / rapiʼi,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,hla,rapiʼi / kiana,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,yam,yangaw / yangow na,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,sak,ciid,,2026學習詞表 08-15「樹枝」；2026學習詞表 09-18「枝條」
stick,pan,*sukud,,"ACD PAN 19072-c61969f4b99964b71935f432546edd46-1「walking stick, cane, staff」"
stick,pmp,*sukud,,"ACD PMP 19081-c61969f4b99964b71935f432546edd46-1「walking stick, cane, staff」"
fruit,ami_nt,heci / lusay,,2026學習詞表 08-16「(植物的)果實」；2026學習詞表 08-24「水果」
fruit,ami_hk,heci^ / soy-kwo,,2026學習詞表 08-16「(植物的)果實」；2026學習詞表 08-24「水果」
fruit,ami_ha,heci / losay,,2026學習詞表 08-16「(植物的)果實」；2026學習詞表 08-24「水果」
fruit,ami_ml,heci / losay,,2026學習詞表 08-16「(植物的)果實」；2026學習詞表 08-24「水果」
fruit,ami_hc,heci no losay / losay,,2026學習詞表 08-16「(植物的)果實」；2026學習詞表 08-24「水果」
fruit,ata_sq,bway / bway qhuniq,,2026學習詞表 08-16「(植物的)果實」；2026學習詞表 08-24「水果」：bway pinbahu/bway
fruit,ata_su,buway / buway khoni / buway kahawni,,2026學習詞表 08-16「(植物的)果實」；2026學習詞表 08-24「水果」：buway ra’iri/buway khoni (竹、和平)
fruit,ata_ml,buway / uquuquʼ,,2026學習詞表 08-16「(植物的)果實」；2026學習詞表 08-24「水果」
fruit,ata_pl,buy,,2026學習詞表 08-16「(植物的)果實」；2026學習詞表 08-24「水果」
fruit,ata_sk,bway / bway qhoniq,,2026學習詞表 08-16「(植物的)果實」；2026學習詞表 08-24「水果」
